_id,code,description,name,_ColourGroup,_GraphicalAppearance,_GarmentGroup,_PerceivedColourValue,_PerceivedColourMaster,_Department,_Index,_ProductType
89691,0843545001,"Long-sleeved body in soft velour. Deep V-neck with a knot detail at the front for a draping effect, a seam at the waist and a lined gusset with press studs.",Adele Body,454,0,404,424,438,166,386,511
89693,0843551002,"5-pocket shorts in washed denim with hard-worn details. High waist, button fly and sewn-in turn-ups at the hems with cut-off, raw edges.",Perrie HW Denim Shorts,459,7,414,422,433,180,393,528
89699,0843555001,V-neck blouse in a crinkled weave with a sheen. Wrapover front with covered buttons at one side and long sleeves with buttoned cuffs. Unlined.,Diego Blouse,461,0,418,427,437,204,386,562
89791,0833530002,Fully lined bikini bottoms with a low waist and cutaway coverage at the back.,Surfs Up Tanga,458,0,409,422,434,51,387,520
89807,0833530008,Fully lined bikini bottoms with a low waist and cutaway coverage at the back.,Surfs Up Tanga,456,11,409,423,434,51,387,520
89819,0843872003,"Lined, non-wired bikini top with removable inserts that shape the bust and provide good support. Adjustable, flounce-trimmed shoulder straps, and ties at the back.",Ursula Top,469,1,409,424,434,51,387,519
89820,0843872005,"Lined, non-wired bikini top with removable inserts that shape the bust and provide good support. Adjustable, flounce-trimmed shoulder straps, and ties at the back.",Ursula Top,456,2,409,424,434,51,387,519
89824,0843873004,"Fully lined bikini bottoms with a low waist, flounces at the sides and cutaway coverage at the back.",Ursula Cheeky V Brief,469,1,409,424,434,51,387,520
89832,0843903002,Round bag in braided paper straw with a zip at the top and one inner compartment. Narrow metal chain shoulder strap and metal rings at the sides that can be pulled up and used as handles. Lined. Depth 6 cm. Diameter 21 cm.,Stina round straw bag,460,0,405,427,435,71,390,537
89951,0833973003,"Blouse in airy, crinkled viscose with a V-neck, buttons down the front and long sleeves with elastication and a flounced trim at the cuffs. Flounced trim around the neckline and down the front. Unlined.",JAIPUR SPRING BLOUSE,450,0,418,422,430,178,393,506
89953,0833973004,"Blouse in airy, crinkled viscose with a V-neck, buttons down the front and long sleeves with elastication and a flounced trim at the cuffs. Flounced trim around the neckline and down the front. Unlined.",JAIPUR SPRING BLOUSE,451,0,418,423,431,178,393,506
89983,0834020001,Metal hoop earrings decorated with pearly plastic beads. Diameter 5 cm.,Class Suits hoop,451,0,405,423,431,68,390,536
89994,0844409001,"Fully lined swimsuit with narrow, adjustable shoulder straps, high-cut legs and medium coverage at the back.",Sporty Spice PRICE Swimsuit,474,10,409,426,435,51,387,522
89996,0844409002,"Fully lined swimsuit with narrow, adjustable shoulder straps, high-cut legs and medium coverage at the back.",Sporty Spice PRICE Swimsuit,469,1,409,424,434,51,387,522
90133,0834367001,"Short, fitted dress in a lightly crêped weave with a double-layered shawl collar and a deep V-neck with a concealed hook-and-eye fastener. Shoulder pads and puff sleeves with padding at the top to create a defined silhouette, wrapover front with a concealed press-stud at the waist, and a seam at the waist with pleats front and back. Satin lining.",Magnolia Dress,453,0,415,424,432,188,386,525
90206,0844915002,"5-pocket, slim-fit, ankle-length jeans in washed, stretch denim with a super-high waist, zip fly and button and straight legs. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette.",Embrace Slim HW Ankle,458,7,406,425,434,99,386,507
90294,0834884001,Hat in a soft jacquard knit containing some wool with a foldover edge at the hem. The polyester content of the hat is recycled.,Nairobi Beanie,452,23,405,424,431,63,390,526
90364,0834960002,"Slim-fit trousers in stretch cotton twill with a high waist, zip fly and button and detachable metal chain belt.",TomTom Belted Woven Slim Trs,451,0,412,423,431,103,393,507
90375,0845181001,Short dress in soft cotton jersey with a trim around the neckline and short sleeves with sewn-in turn-ups.,NEPTUNE TSHIRT DRESS,458,1,404,422,434,208,386,525
90388,0835008001,"Straight-cut, double-breasted jacket in woven fabric with notch lapels, buttons at the front and jetted front pockets. Lined.",Avignon,471,0,413,425,443,247,386,538
90389,0845191002,"Joggers in a Tencel™ lyocell weave with a regular, elasticated, drawstring waist, side pockets and a fake back pocket. Tapered legs with elasticated hems.",Mason jogger RW,456,7,412,424,434,209,386,507
90391,0845191004,"Joggers in a Tencel™ lyocell weave with a regular, elasticated, drawstring waist, side pockets and a fake back pocket. Tapered legs with elasticated hems.",Mason jogger RW,472,0,412,425,444,209,386,507
90392,0835008005,"Straight-cut, double-breasted jacket in woven fabric with notch lapels, buttons at the front and jetted front pockets. Lined.",Avignon,456,0,413,423,434,247,386,538
90396,0835008011,"Straight-cut, double-breasted jacket in woven fabric with notch lapels, buttons at the front and jetted front pockets. Lined.",Avignon(1),451,1,413,423,431,247,386,538
90446,0835136001,"Fully lined, waist-high bikini bottoms with a V-shaped waistband at the back with wide, crossover straps and a high cut at the back.",Scary spice cheeky highwaist,450,0,409,422,430,51,387,520
90448,0835136002,"Fully lined, waist-high bikini bottoms with a V-shaped waistband at the back with wide, crossover straps and a high cut at the back.",Scary spice cheeky highwaist,478,0,409,425,445,51,387,520
90497,0845541002,"Blouse in an airy weave with a high, double-layered collar with gathered seams and decorative pleats, and an opening with covered buttons at the back of the neck. Double-layered yoke with gathers to create width, long, wide sleeves with a small puff at the shoulders, cuffs with decorative pleats and covered buttons, and a straight-cut hem.",Kay blouse 1,450,0,418,422,430,212,386,562
90511,0845576001,"Ankle-length trousers in crisp cotton seersucker. High paper bag waist with pleats and a detachable tie belt, and a zip fly and button. Side pockets, fake back pockets and tapered legs with sewn-in turn-ups at the hems.",Ellaria trouser RW,451,1,412,423,431,209,386,507
90545,0835348007,"Knee-length, double-breasted trenchcoat in a stretch weave with a wide collar and concealed hook-and-eye fastener at the top. Shoulder tabs with a button, a detachable belt at the waist, side pockets and a single back vent. Recycled polyester lining.",Alm Trench,466,0,407,424,435,138,386,542
90659,0835602001,Top in airy linen slub jersey with a gentle V-neck and extra-long sleeves.,DONNA LINNEN L/S,454,0,404,425,432,208,386,506
90670,0845955001,"Short dress in airy chiffon with a V-neck, concealed zip down the back and long, wide puff sleeves with narrow elastication at the cuffs. Frill-trimmed seam under the bust and a softly draping skirt. Longer at the back. Partly lined.",POW Janeiro,453,0,418,424,432,135,386,525
90724,0835704003,"Soft, non-wired bra in lace with mesh-lined cups that give the bust a natural shape and light support. Adjustable shoulder straps, a hook-and-eye fastening at the back and a wide lace trim at the hem.",Venice unpadded softbra,478,0,402,425,445,77,387,501
90781,0846347005,Short skirt in woven fabric with a high waist and zip at the back.,Enna mini skirt,454,0,416,425,432,173,386,523
90872,0836130003,"Short dress in chiffon with a V-neck, seam with a small frill trim below the bust, and long sleeves with narrow elastication and a small frill at the cuffs. A-line cut to the hem. Jersey lining.",Charlotte A-line dress,450,2,415,422,430,110,393,525
90912,0836228001,Metal studs in various designs. Size from 0.8 cm to 1.6 cm.,Xmas Flirty Rune stud pk,465,0,405,426,440,68,390,536
90973,0836344001,"Calf-length wrap dress in sturdy satin with a deep V-neck and concealed hook-and-eye fastener at the front. Long balloon sleeves with a small puff at the shoulders and wide cuffs with covered buttons. Ties at the waist and a wrapover skirt with a wide, flounced trim and an asymmetric hem. Unlined.",Zinia Dress,453,0,415,424,432,188,386,525
91042,0848312002,"Sunglasses with metal frames and tinted, UV-protective lenses.",Jane sunglasses,468,0,405,425,441,62,390,533
91055,0836480003,"Calf-length, gently flared skirt in softly draping satin with a high waist, sewn-on tie belt at the front and concealed zip in one side. Unlined.",Violet skirt,460,0,416,426,435,173,386,523
91104,0848460001,"5-pocket shorts in washed, stretch denim with a regular waist and zip fly and button.",LOGG Jen Bermuda shorts,469,7,412,425,434,93,386,528
91106,0848460002,"5-pocket shorts in washed, stretch denim with a regular waist and zip fly and button.",LOGG Jen Bermuda shorts,456,7,412,424,434,93,386,528
91124,0848681001,"Calf-length, pleated skirt in an airy weave. High waist with covered elastication. Lined.",Barton Midi Skirt new,450,0,412,422,430,215,393,523
91137,0836706001,"Knee-length dress in slub cotton jersey with a V-neck, butterfly sleeves and a gathered, elasticated seam at the waist. Unlined.",MEGAN DRESS,450,0,404,422,430,208,386,525
91142,0848684001,"Wide trousers in a patterned, crinkled viscose weave with gathered, covered elastication at the waist and long, straight legs with high, rounded slits in the sides.",Montjoy Trousers,450,2,412,422,430,215,393,507
91163,0836809004,"Socks in a soft, fine-knit cotton blend with elasticated tops.",1p Placement Socks,451,18,403,423,431,45,387,503
91247,0837141001,"Slightly shorter, boxy-style sports top in soft, fast-drying jersey with short sleeves. The polyester content of the top is recycled.",Edamame tee CONSCIOUS,453,3,404,424,432,164,391,524
91331,0837368001,"Gently fitted, double-breasted jacket in sturdy, patterned jersey with narrow notch lapels and flap front pockets. Unlined.",Fleur,450,13,413,422,430,247,386,538
91344,0849267002,"Leggings in very sturdy jersey with concealed elastication at the waist, sewn-in creases and a concealed zip at the hems.",Taz leggings,450,0,404,422,430,156,386,504
91351,0837439003,"Calf-length, bell-shaped skirt in woven fabric. High paper bag waist with wide elastication, a small frill trim and wide, detachable tie belt. Unlined.",Paradis,450,0,416,422,430,150,386,523
91367,0837448002,"Oversized jumper in a soft, rib-knit wool blend with a V-neck front and back, low dropped shoulders, long, wide sleeves with closer-fitting cuffs, and slits in the sides.",Anja jumper,453,3,410,424,432,275,386,505
91368,0849322001,"Short dress in softly draping satin with a deep neckline, pearly buttons down the front and short puff sleeves with pleats and cuffs. Seam under the bust, elastication at the back of the waist and a softly draping skirt. Unlined.",Rouge Satine Dress,486,0,415,424,445,121,393,525
91414,0849424001,"Knee-length shorts in a patterned cotton weave with an elasticated, drawstring waist, fake fly, diagonal side pockets and a welt back pocket.",Aop popon,450,2,414,422,430,196,389,528
91426,0849474001,"Joggers in a Tencel™ lyocell weave with a regular, elasticated, drawstring waist, side pockets and a fake back pocket. Tapered legs with elasticated hems.",LOGG Mason jogger,456,0,412,424,434,93,386,507
91498,0849605002,"Shorts in lightweight cotton sweatshirt fabric with an elasticated, drawstring waist, side pockets, a print motif and appliqués at the back, and sewn-in turn-ups at the hems.",FANCY CARLOS SHORTS,453,6,404,424,432,263,388,528
91524,0849634001,"Jacket in woven fabric with a high collar, zip and wind flap with press-studs down the front, dropped shoulders and adjustable buttoning at the cuffs. Flap chest pockets, flap front pockets, and a drawstring at the waist. Unlined.",Bull jacket,472,0,407,425,444,138,386,542
91535,0838055003,"Triangle bikini top with laser-cut, scalloped edges and lined cups with removable inserts. Narrow, adjustable shoulder straps that can be fastened in different ways and an adjustable metal hook fastening at the back.",Lazer Razer Triangle Top,490,10,409,423,443,51,387,519
91547,0838099001,"Short necklace made of wide, polished metal chain. Adjustable length 40-49 cm.",Cool Hisingen necklace,465,0,405,426,440,68,390,556
91617,0838324001,"Push-up body in lace and mesh with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, an opening with a hook-and-eye fastening at the back, a lined gusset with concealed press-studs and a high cut at the back.",Dahlia V-wire push body,450,0,402,422,430,77,387,565
91639,0849859001,"Soft, non-wired bra in lace with adjustable shoulder straps and cups with removable inserts that shape the bust and provide good support. No fasteners.",Kendrick Padded Soft Bra,450,0,402,422,430,77,387,501
91672,0849868002,"Knee-length dress in woven fabric with a collar, V-neck opening and concealed buttons at the front, and a yoke at the back. Long sleeves with buttoned cuffs, flap chest pockets, a seam at the waist and a detachable belt with metal D-rings. Unlined.",Warung Shirt Dress,478,0,415,422,444,194,386,525
91678,0849883001,"Sports bra in fast-drying functional fabric with a ribbed section at the front, a mesh racer back and a wide elastic hem with embossed text. Medium support. The polyester content of the bra is recycled.",Kailee mid support CONSCIOUS,490,0,404,426,443,164,391,501
91680,0849886001,"Sports bra in ribbed, fast-drying functional fabric. Lined cups with removable inserts that shape the bust and a racer back. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility. The polyamide content of the bra is recycled.",Acai seamless bra CONSCIOUS,452,0,404,424,431,164,391,501
91707,0838769001,"Wide blouse in a lightly crêped weave with a collar, buttons down the front, short dolman sleeves and short slits in the sides. Unlined.",BELLA SHORT SLEEVE,460,0,418,427,435,178,393,529
91716,0838780002,"Short-sleeved shirt in a cotton weave with a turn-down collar, classic front and yoke at the back. Chest pocket and a rounded hem with slits in the sides.",ROB PRICE SHIRT,450,0,419,422,430,325,389,529
91719,0838780005,"Short-sleeved shirt in a cotton weave with a turn-down collar, classic front and yoke at the back. Chest pocket and a rounded hem with slits in the sides.",ROB PRICE SHIRT,451,0,411,423,431,58,389,529
91757,0850176003,"Lined, non-wired triangle bikini top with overlocked edges around the cups. Narrow, adjustable shoulder straps that can be fastened in different ways at the back, and cups with removable inserts that shape the bust and provide good support. Elasticated hem and a metal fastener at the back.",Baby Love Triangle Top,452,2,409,423,431,51,387,519
91765,0850241006,"Blouse in a crinkled viscose weave with a V-neck and short, wide sleeves with sewn-in turn-ups. Relaxed fit with a pleat at the front and a gently rounded hem. Slightly longer at the back. Unlined.",Griezman,453,2,418,424,432,227,386,562
91768,0850244001,"Short top in an airy cotton weave. Square neckline with a narrow elastication, short, elasticated puff sleeves and elasticated hem.",Emily,451,2,418,423,447,227,386,562
91776,0850251002,"Top in a soft, frill-trimmed viscose weave with a gentle V-neck and decorative lacing down the front.",Arabella,450,0,418,422,430,227,386,500
91777,0850259001,"Sleeveless top in a viscose crêpe weave with a sweetheart neckline, elasticated, flounce-trimmed shoulder straps and smocking at the back.",Aubergine,451,2,418,423,447,227,386,562
91778,0850259002,"Sleeveless top in a viscose crêpe weave with a sweetheart neckline, elasticated, flounce-trimmed shoulder straps and smocking at the back.",Aubergine,471,2,418,426,443,227,386,562
91779,0850259004,"Sleeveless top in a viscose crêpe weave with a sweetheart neckline, elasticated, flounce-trimmed shoulder straps and smocking at the back.",Aubergine,451,0,418,423,431,227,386,562
91798,0850359001,Biker jacket in supple imitation suede with a diagonal zip down the front and stand-up collar with a tab and press-stud. Zipped side pockets and long sleeves with a ribbed elastic panel underneath and a zip at the cuffs. Lined.,Sienna Suede Biker,469,0,407,425,434,105,393,542
91808,0850426007,"Short, fitted T-shirt in soft fabric with a round neckline.",daisy tee,451,10,404,423,431,205,393,524
91852,0850641001,"Calf-length jumpsuit in a crêpe weave with a V-neck and frill trims with overlocked edges at the top and pockets. Narrow, adjustable shoulder straps, a concealed zip at the back with a button at the top, seam at the waist and straight legs.",Franklin jumpsuit,467,0,415,426,435,110,393,540
91920,0838806002,"Short, A-line dress in soft cotton denim with a washed look. Round neckline, an opening at the back with a concealed hook-and-eye fastener and short, elasticated puff sleeves. Unlined.",Twain A-line denim dress,469,7,415,423,434,110,393,525
91938,0838823003,"Jumper in a soft, textured knit with dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",Vogue jumper,471,0,410,427,443,275,386,505
91953,0850917001,"Gently fitted shirt in a stretch weave made from a cotton blend with peak lapels, a French front and yoke at the back. Long sleeves with wide, buttoned cuffs, and a rounded hem.",Sadie Shirt,451,0,418,423,431,204,386,529
91957,0850917003,"Gently fitted shirt in a stretch weave made from a cotton blend with peak lapels, a French front and yoke at the back. Long sleeves with wide, buttoned cuffs, and a rounded hem.",Sadie Shirt,450,0,418,422,430,204,386,529
91984,0838900001,"Short dress in woven fabric with a round neckline trimmed with a decorative, embroidered band and a V-shaped opening at the front with twisted ties at the top. Long sleeves with smocked cuffs, a gathered seam with a small frill trim at the waist and a skirt with a flounced hem. Unlined.",Miley boho dress,450,0,415,422,430,110,393,525
91997,0851010008,"Brazilian briefs in lace with a low waist, lined gusset and high cut at the back.",Orlando brazilian Aster 2p,466,0,402,424,435,77,387,521
92000,0838920001,"Calf-length dress in viscose crêpe with a V-neck. Short sleeves with a small opening and ties at the hems, buttons down the front and two slits at the hem. Unlined.",Collins midi dress,450,9,415,422,430,110,393,525
92004,0838920006,"Calf-length dress in viscose crêpe with a V-neck. Short sleeves with a small opening and ties at the hems, buttons down the front and two slits at the hem. Unlined.",Collins midi dress,471,2,415,427,443,110,393,525
92033,0851110001,"Ankle-length trousers woven in a soft viscose blend with a high, paper bag waist and detachable tie belt. Zip fly with a concealed hook-and-eye fastener, side pockets, flap leg pockets with a pleat, and tapered legs.",Cherry HW,484,0,412,425,444,78,386,507
92034,0851110002,"Ankle-length trousers woven in a soft viscose blend with a high, paper bag waist and detachable tie belt. Zip fly with a concealed hook-and-eye fastener, side pockets, flap leg pockets with a pleat, and tapered legs.",Cherry HW,484,0,412,422,432,78,386,507
92037,0851117002,"Short, wide dress in crinkled chiffon with a grandad collar and button placket. Long sleeves with a button at the cuffs, a seam at the waist and a tiered skirt. Lined with a short, V-neck underdress in jersey with narrow shoulder straps.",Tuna short,484,2,415,422,432,188,386,525
92051,0851214001,Fitted strappy top in soft cotton jersey with a lace-trimmed V-neck.,ES MOON LACE STRAP TOP,450,0,404,422,430,208,386,500
92078,0851365003,"Calf-length jumpsuit in a linen and viscose weave with narrow, adjustable shoulder straps, a V-neck and buttons at the front. Seam at the waist with covered elastication and a detachable tie belt, pockets in the side seams and wide, straight legs.",Olive strap jumpsuit,451,1,412,423,431,209,386,507
92090,0851400005,"Pleated, calf-length skirt in woven fabric with a high, elasticated waist. Unlined.",Florida skirt,460,0,416,427,435,173,386,523
92130,0851608001,"Soft, non-wired bra in lace with adjustable straps and cups with removable inserts that shape the bust and provide good support. Hook-and-eye fastening at the back, and elastication at the hem.",Orlando padded soft bra,450,22,402,422,430,77,387,501
92199,0851884001,"Blouse in a softly draping weave with a square neckline, long sleeves, buttons down the front and a peplum at the hem.",BASIL SPEED BLOUSE,450,0,418,422,430,178,393,562
92234,0851947002,"Calf-length dress in a patterned viscose weave with a small stand-up collar, V-neck opening at the front, 3/4-length sleeves and narrow cuffs with a covered button. Seam at the waist with a drawstring, and a seam at the hem for added width. Unlined.",Nice dress,472,2,415,425,444,235,386,525
92303,0839311003,"Trousers in woven fabric with a high waist and an adjustable belt with metal D-rings at the front. Pleats at the top, zip fly with a concealed hook-and-eye fastening, side pockets, fake back pockets and straight, wide, ankle-length legs.",Bell HW wide cropped,472,0,412,422,444,78,386,507
92311,0839332002,"Straight-cut jacket in woven fabric with notch lapels, jetted front pockets and 3/4-length sleeves with gathers at the cuffs. No fasteners. Lined.",Burmilla blazer,478,0,413,422,444,239,386,538
92335,0839457002,"Lined bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Wide, adjustable shoulder straps and a metal fastener at the back.",Athena Super Push,478,0,409,425,445,51,387,519
92381,0839717001,Calf-length skirt in satin. High waist with pleats and decorative metal buttons with sparkly stones at the top. Wrapover front and a concealed zip in one side. Lined.,PC Ora,450,0,416,422,430,150,386,523
92516,0840360004,Straight-cut T-shirt in cotton jersey with a motif and ribbed neckline.,Money tee TVP,471,18,404,427,443,205,393,524
92521,0840426001,"Calf-length shirt dress in organic cotton denim with a collar, press-studs down the front and long puff sleeves with buttoned cuffs. Detachable belt with D-rings. Unlined.",Shirtdress 80's Campaign,456,7,406,424,434,98,393,525
92540,0840504001,"Non-wired thong body in soft microfibre designed with the minimum number of seams for a seamless, comfortable feel against the skin. Adjustable shoulder straps and padded cups that shape the bust and provide good support. Concealed ribbed trim under the bust and a lined gusset.",Samantha seamless padded body,450,0,402,422,430,31,387,565
92597,0840604002,"Blouse in an airy weave with a round neckline, opening and concealed button at the back of the neck and short sleeves with gathered elastication to create a puff effect.",Roxanna,467,2,418,422,435,227,386,562
92598,0840604004,"Blouse in an airy weave with a round neckline, opening and concealed button at the back of the neck and short sleeves with gathered elastication to create a puff effect.",Roxanna,450,0,418,422,430,227,386,562
92603,0840607003,Fitted top in a linen and viscose weave with a sweetheart neckline and short puff sleeves with elastication at the shoulders and hems.,Nicole,453,2,418,424,432,227,386,562
92622,0840663001,"Briefs in cotton jersey and lace with a low waist, lined gusset and cutaway coverage at the back.",Fissa Hipster 3pk,451,0,402,423,431,34,387,521
92633,0840774001,Fitted sports vest top in ribbed fast-drying functional fabric with a racer back.,ENERGY ribbed tight tank,472,0,404,424,444,164,391,500
92658,0852162001,"Set with a cropped tube top and calf-length skirt in sequined, glittery jersey. Top with a concealed silicone trim at the top. Skirt with concealed elastication at the waist. Unlined.",WOW DISCO PRICE SET,450,16,419,422,430,316,393,523
92661,0852169001,"Short, fitted dress in stretch imitation leather with a zip down the front, wide shoulder straps with adjustable fasteners, and fake front pockets with a zip. Brushed inside.",Kim Pinafore Dress,450,0,415,422,430,76,393,525
92663,0852174001,Fully lined sports bralette in ribbed microfibre with wide ribbing at the hem and lined cups with removable inserts that shape the bust. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support.,Firepower seamless bralette,450,0,404,422,430,164,391,501
92717,0852374011,"Calf-length dress in an airy viscose weave. Round neckline with decorative gathers, and an opening with a button at the back of the neck. Wide, elbow-length raglan sleeves. Unlined.",Berry,466,0,415,424,435,188,386,525
92718,0852374013,"Calf-length dress in an airy viscose weave. Round neckline with decorative gathers, and an opening with a button at the back of the neck. Wide, elbow-length raglan sleeves. Unlined.",Berry,451,2,415,423,431,188,386,525
92736,0852420001,"Ankle-length trousers in soft Tencel™ lyocell denim with a high waist, detachable tie belt, zip fly with a concealed hook-and-eye fastening and wide, straight legs.",Jalapeno trousers,456,7,412,424,434,209,386,507
92753,0852498001,"Short-sleeved jumpsuit in sturdy, super-narrow, ribbed jersey with a V-neck and buttons at the top. Seam at the waist with concealed elastication and a detachable tie belt, and straight, wide legs. Unlined.",Tiana jumpsuit,450,0,404,422,430,166,386,507
92764,0852523001,"Wide jumper in a soft knit containing some wool. Dropped shoulders, long sleeves, wide ribbing around the neckline, cuffs and hem, and slits in the sides. Slightly longer at the back. The polyester content of the jumper is recycled.",Anapa,454,3,410,424,438,73,386,505
92766,0852523003,"Wide jumper in a soft knit containing some wool. Dropped shoulders, long sleeves, wide ribbing around the neckline, cuffs and hem, and slits in the sides. Slightly longer at the back. The polyester content of the jumper is recycled.",Anapa,450,0,410,422,430,73,386,505
92851,0852746007,"Shorts in lightweight sweatshirt fabric with a high, elasticated drawstring waist and side pockets.",Kate HW shorts,492,0,401,423,436,53,393,528
92870,0852775003,"Body in stretch lace with a crocheted look. Jersey-lined cups with a scalloped trim, narrow, adjustable shoulder straps and press-studs at the crotch.",Dina body,453,0,404,424,432,166,386,511
92899,0852910001,"Wide shirt in an airy weave with glittery threads. Pointed collar, buttons down the front and a yoke at the front of the shoulders. Long sleeves with wide, buttoned cuffs, and a rounded hem. Longer at the back. Unlined.",Glitz shirt,450,0,418,422,430,212,386,529
92905,0852940004,"Short, fitted jacket dress in a crêpe weave with peak lapels, a wrapover front with a concealed fastening and a detachable belt at the waist. Unlined.",Vienna Blazer Dress(1),451,0,415,423,431,110,393,525
92921,0853097001,"Longer-style blouse in airy cotton poplin with a collar and deep V-neck. Gently dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back.",Patricia cotton blouse,451,0,418,423,431,179,386,562
92936,0853191001,Espadrilles in imitation suede with a braided jute trim around the soles and a heel strap with concealed elastication at the back. Imitation leather insoles. Platform 3 cm.,Ellen Espadrille,450,0,408,422,430,118,390,541
92973,0853376001,"Straight-cut dress in airy, crisp cotton poplin with an opening and concealed button at the back of the neck and long puff sleeves. Seam at the hips and a wide, gathered flounced skirt. Unlined.",Angel,450,0,415,422,430,188,386,525
92989,0853394003,"Fitted jacket in twill made from a linen and viscose blend with notch lapels and a button at the front. Jetted front pockets, 3/4-length sleeves with a small slit at the cuffs, and a single back vent. Lined.",Flamma linen blazer,493,0,413,422,442,239,386,538
93018,0853558001,"Thin metal chain bracelets in various designs, one with small, round pendants.",Flirty Harriet bracelet pk,465,0,405,426,440,68,390,561
93071,0853701001,Metal earrings in various sizes and designs. One plain pair and five pairs decorated with pearly plastic beads. Length from 2 cm to 3.5 cm.,Flirty Pricilla earring pk,451,0,405,423,431,152,390,536
93098,0853791001,"5-pocket, ankle-length jeans in washed cotton denim. Relaxed fit with a high waist, zip fly and button, and tapered legs. The cotton content of the jeans is partly recycled.",Pink HW barrell leg trouser,456,7,412,424,434,78,386,507
93110,0853847001,"Joggers in soft denim made from a Tencel™ lyocell blend. High, elasticated drawstring waist, fake fly, diagonal side pockets and back pockets. Relaxed fit with straight legs and elasticated hems.",Jogger,478,7,406,422,444,104,393,507
93129,0853925001,Slides with an adjustable strap and buckle over the foot. Imitation leather linings and insoles and fluted soles.,Renoir Sandal,468,0,408,422,441,118,390,541
93155,0854021001,"High-waisted trousers in a soft cotton weave with a detachable tie belt, front pockets and tapered legs with a tab and metal D-rings at the hems.",Sandy HW Woven Belted TRS,454,0,412,424,432,70,393,507
93156,0854021002,"High-waisted trousers in a soft cotton weave with a detachable tie belt, front pockets and tapered legs with a tab and metal D-rings at the hems.",Sandy HW Woven Belted TRS,472,0,412,424,444,70,393,507
93158,0854025004,Espadrilles in imitation leather with a braided jute trim around the soles and crossover foot straps with a decorative metal ring at the top. Imitation leather insoles. Platform at the back 5.5 cm.,Dalí espadrille,468,0,408,422,441,118,390,539
93182,0854168001,"Long dress in airy, patterned, crinkled chiffon with a V-neck and small stand-up collar with narrow ties at the front. Long, wide sleeves with narrow, buttoned cuffs, a smocked seam at the waist and a gently gathered, softly draping skirt. Lined.",Fleur dress,454,2,418,424,432,135,386,525
93186,0854184003,Trainers in canvas with lacing at the front and a loop at the back. Fabric linings and insoles and patterned soles. Platform 3 cm.,Zoe Highlift,466,0,408,424,435,187,390,532
93225,0854338009,"Lined, non-wired triangle bikini top with ties at the back and back of the neck and cups that give the bust a natural shape and light support.",Tropicana Triangle,474,10,409,426,435,51,387,519
93233,0854365002,"Short skirt in cotton twill with a zip fly, button at the waist, front pockets and flap patch pockets at the sides. Unlined.",MAYA UTILITY,450,0,416,422,430,111,393,523
93237,0854384003,Thong briefs in lace and mesh with a low waist and lined gusset.,Mimosa 2p Thong Mynta,466,0,402,424,435,34,387,521
93241,0854390001,"Leggings in jersey with an elasticated waist, sewn-in creases at the front and a zip and concealed button at one side.",Molly leggings,450,0,404,422,430,220,394,504
93272,0854619003,"Fully lined bikini bottoms. Mid waist with wide elastication, overlocked edges around the legs and cutaway coverage at the back.",Baby Love Cheeky Brief,452,2,409,423,431,51,387,520
93282,0854677001,"Lined, non-wired bikini top with adjustable shoulder straps and cups with removable inserts that shape the bust and provide good support. No fasteners. The polyester content of the bikini top’s outer fabric is partly recycled. The polyester content of the lining is recycled.",C Lolly Top,466,10,409,423,435,51,387,519
93287,0854678002,"Lined, bandeau bikini top with side support and cups with removable inserts that shape the bust and provide good support. No fasteners. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.",C Lolly Bandeau,486,10,409,423,445,51,387,519
93288,0854678003,"Lined, bandeau bikini top with side support and cups with removable inserts that shape the bust and provide good support. No fasteners. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.",C Lolly Bandeau,490,10,409,423,443,51,387,519
93289,0854678005,"Lined, bandeau bikini top with side support and cups with removable inserts that shape the bust and provide good support. No fasteners. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.",C Lolly Bandeau,492,10,409,423,435,51,387,519
93292,0854679005,"Fully lined, waist-high bikini bottoms with a high cut at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.",C Lolly Highwaist,492,10,409,423,435,51,387,520
93293,0854683001,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.,C Lolly Midrise Cheeky Brief,466,10,409,423,435,51,387,520
93294,0854683002,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.,C Lolly Midrise Cheeky Brief,486,10,409,423,445,51,387,520
93296,0854683004,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled.,C Lolly Midrise Cheeky Brief,492,10,409,423,435,51,387,520
